NAME,county,state,Total_Pop_2009,Total_Pop_2011,Total_Pop_2013,Total_Pop_2015,Total_Pop_2016,Total_Pop_2021,Total_Pop_25_to_29_2009,Total_Pop_25_to_29_2011,Total_Pop_25_to_29_2013,Total_Pop_25_to_29_2015,Total_Pop_25_to_29_2016,Total_Pop_25_to_29_2021,2009-2021 Total_Pop Change,2009-2021 Total_Pop % Change,2009-2021 Change Rank,2009-2021 Change Percentile,2009-2021 % Change Rank,2009-2021 % Change Percentile,2011-2021 Total_Pop Change,2011-2021 Total_Pop % Change,2011-2021 Change Rank,2011-2021 Change Percentile,2011-2021 % Change Rank,2011-2021 % Change Percentile,2013-2021 Total_Pop Change,2013-2021 Total_Pop % Change,2013-2021 Change Rank,2013-2021 Change Percentile,2013-2021 % Change Rank,2013-2021 % Change Percentile,2015-2021 Total_Pop Change,2015-2021 Total_Pop % Change,2015-2021 Change Rank,2015-2021 Change Percentile,2015-2021 % Change Rank,2015-2021 % Change Percentile,2016-2021 Total_Pop Change,2016-2021 Total_Pop % Change,2016-2021 Change Rank,2016-2021 Change Percentile,2016-2021 % Change Rank,2016-2021 % Change Percentile
"Allen County, Ohio",003,39,104946.0,106468.0,105895.0,105196.0,104664.0,102462.0,6407.0,6445.0,6162.0,6255.0,6418.0,6607.0,-2484.0,-2.366931564804753,2967.0,5.420918367346939,2156.0,31.28188775510204,-4006.0,-3.7626329037832917,3061.0,2.4545744341727764,2194.0,30.092445011157153,-3433.0,-3.2418905519618457,3043.0,3.0592734225621414,2173.0,30.78393881453155,-2734.0,-2.598958135290319,3030.0,3.565743393823623,2157.0,31.359439668895256,-2202.0,-2.1038752579683573,3002.0,4.457179242279529,2127.0,32.31454950652658
"Allen Parish, Louisiana",003,22,25528.0,25830.0,25674.0,25653.0,25619.0,23085.0,1901.0,1819.0,1564.0,1690.0,1792.0,1653.0,-2443.0,-9.5698840488875,2964.0,5.516581632653061,2915.0,7.079081632653061,-2745.0,-10.627177700348433,2978.0,5.100414408670704,2938.0,6.375518010838381,-2589.0,-10.084131806496844,2980.0,5.066921606118547,2952.0,5.959209687699171,-2568.0,-10.010525084785405,3017.0,3.979624323463865,2992.0,4.775549188156638,-2534.0,-9.891096451852144,3030.0,3.565743393823623,3011.0,4.17064629099013
"Allendale County, South Carolina",005,45,10459.0,10548.0,10214.0,9838.0,9589.0,8304.0,595.0,739.0,690.0,662.0,481.0,363.0,-2155.0,-20.604264270006688,2935.0,6.441326530612244,3111.0,0.8290816326530612,-2244.0,-21.274175199089875,2918.0,7.013069811922219,3114.0,0.7650621613006057,-1910.0,-18.699823771294298,2887.0,8.030592734225621,3107.0,1.0197578075207139,-1534.0,-15.592600121976009,2860.0,8.97803247373448,3103.0,1.241642788920726,-1285.0,-13.400771717593074,2825.0,10.092327284304362,3087.0,1.7510347023241006
"Alpena County, Michigan",007,26,29718.0,29797.0,29399.0,29068.0,28929.0,28913.0,1389.0,1436.0,1368.0,1367.0,1387.0,1609.0,-805.0,-2.7087960158826307,2566.0,18.20790816326531,2209.0,29.591836734693878,-884.0,-2.966741618283719,2488.0,20.720433535224736,2055.0,34.52343002868983,-486.0,-1.6531174529745951,2223.0,29.190567240280433,1866.0,40.567240280433396,-155.0,-0.5332324205311711,1823.0,41.9929958611907,1658.0,47.24609996816301,-16.0,-0.055307822600159096,1600.0,49.09264565425024,1590.0,49.41101560012735
"Alpine County, California",003,06,1153.0,1167.0,1165.0,1131.0,1184.0,1344.0,28.0,23.0,49.0,64.0,59.0,39.0,191.0,16.565481352992183,1591.0,49.2984693877551,341.0,89.15816326530613,177.0,15.167095115681239,1358.0,56.74211029646159,229.0,92.73190946764424,179.0,15.364806866952785,1323.0,57.87125557680051,134.0,95.76163161249204,213.0,18.832891246684348,1292.0,58.898439987265206,42.0,98.69468322190386,160.0,13.513513513513509,1357.0,56.82903533906399,77.0,97.58038841133397
"Amador County, California",005,06,38039.0,38244.0,37422.0,36995.0,36963.0,40095.0,1635.0,1606.0,1586.0,1555.0,1608.0,2216.0,2056.0,5.404979100396967,968.0,69.16454081632652,1067.0,66.00765306122449,1851.0,4.839974898023214,852.0,72.87217086388269,865.0,72.4577621931782,2673.0,7.14285714285714,690.0,78.04333970681962,507.0,83.8750796685787,3100.0,8.379510744695228,579.0,81.59821712830309,297.0,90.57624960203758,3132.0,8.473338203067925,544.0,82.71251193887296,215.0,93.18688315822986
"Amelia County, Virginia",007,51,12581.0,12631.0,12712.0,12777.0,12793.0,13220.0,670.0,569.0,677.0,510.0,553.0,709.0,639.0,5.079087512916303,1322.0,57.87627551020408,1107.0,64.73214285714286,589.0,4.663130393476367,1135.0,63.85081287854638,883.0,71.88396557220274,508.0,3.996224040276908,1108.0,64.72275334608031,847.0,73.04015296367112,443.0,3.467167566721452,1129.0,64.08787010506208,808.0,74.30754536771728,427.0,3.337762839052605,1134.0,63.92868513212353,785.0,75.03979624323463
"Amherst County, Virginia",009,51,32185.0,32339.0,32244.0,32148.0,31999.0,31381.0,1615.0,1696.0,1693.0,1653.0,1627.0,1744.0,-804.0,-2.49805810160012,2564.0,18.27168367346939,2178.0,30.580357142857146,-958.0,-2.962367420142864,2529.0,19.413452343002866,2054.0,34.555307618744024,-863.0,-2.6764669395856644,2525.0,19.566602931803697,2065.0,34.22562141491396,-767.0,-2.385840487744184,2552.0,18.783826806749442,2119.0,32.56924546322827,-618.0,-1.9313103534485454,2513.0,20.02546959567017,2083.0,33.715377268385865
"Amite County, Mississippi",005,28,13293.0,13213.0,13061.0,12840.0,12692.0,12718.0,682.0,695.0,617.0,719.0,652.0,787.0,-575.0,-4.325584894305279,2412.0,23.118622448979593,2431.0,22.512755102040817,-495.0,-3.74631045182775,2187.0,30.315588141536498,2187.0,30.315588141536498,-343.0,-2.6261388867621194,2040.0,35.022307202039514,2054.0,34.5761631612492,-122.0,-0.9501557632398794,1756.0,44.126074498567334,1782.0,43.29831263928685,26.0,0.204853450992748,1536.0,51.130213307863734,1525.0,51.480420248328564
"Anchorage Municipality, Alaska",020,02,280389.0,287390.0,295237.0,299107.0,299321.0,292545.0,24554.0,23764.0,25572.0,27213.0,27046.0,25176.0,12156.0,4.3354054545649,449.0,85.71428571428571,1200.0,61.766581632653065,5155.0,1.7937297748703784,572.0,81.79789607905641,1260.0,59.8661141217724,-2692.0,-0.9118098341332592,2995.0,4.588910133843212,1689.0,46.20777565328235,-6562.0,-2.193863734382684,3126.0,0.5093919134033748,2067.0,34.22476918178924,-6776.0,-2.263790378890884,3127.0,0.4775549188156638,2164.0,31.13658070678128
"Anderson County, Kansas",003,20,7900.0,8093.0,8021.0,7896.0,7858.0,7800.0,355.0,429.0,395.0,350.0,347.0,363.0,-100.0,-1.2658227848101222,1908.0,39.19005102040816,1986.0,36.702806122448976,-293.0,-3.6204127023353516,1939.0,38.22123047497609,2165.0,31.016895122728723,-221.0,-2.7552674230145846,1856.0,40.885914595283616,2081.0,33.7157425111536,-96.0,-1.2158054711246202,1708.0,45.65425023877746,1843.0,41.35625596943648,-58.0,-0.7381012980402168,1678.0,46.609360076408784,1776.0,43.48933460681312
"Anderson County, Kentucky",005,21,21122.0,21308.0,21575.0,21761.0,21867.0,23646.0,1202.0,1156.0,1159.0,1169.0,1201.0,1415.0,2524.0,11.949625982388024,899.0,71.36479591836735,545.0,82.6530612244898,2338.0,10.972404730617601,783.0,75.07172457762194,386.0,87.72712782913612,2071.0,9.599073001158743,761.0,75.78075207138305,346.0,89.0057361376673,1885.0,8.662285740545016,734.0,76.6634829672079,274.0,91.30850047755492,1779.0,8.135546714226916,712.0,77.36389684813754,234.0,92.58198026106335
"Anderson County, South Carolina",007,45,179914.0,185675.0,188480.0,191215.0,192709.0,202223.0,11167.0,10599.0,10662.0,10935.0,11194.0,12447.0,22309.0,12.399813244105506,321.0,89.79591836734694,519.0,83.48214285714286,16548.0,8.912346842601316,334.0,89.3847625119541,524.0,83.32802040165762,13743.0,7.291489813242791,325.0,89.67495219885278,495.0,84.25748884639897,11008.0,5.756870538399195,317.0,89.93950971028335,489.0,84.46354664119707,9514.0,4.936977515321028,316.0,89.97134670487105,519.0,83.50843680356574
"Anderson County, Tennessee",001,47,73382.0,74672.0,75263.0,75430.0,75545.0,76683.0,3980.0,3981.0,3911.0,3916.0,4077.0,4839.0,3301.0,4.498378348913912,797.0,74.61734693877551,1186.0,62.213010204081634,2011.0,2.6931112063424134,832.0,73.50972266496653,1112.0,64.58399744979279,1420.0,1.8867172448613578,856.0,72.75334608030593,1176.0,62.55576800509879,1253.0,1.6611427813867152,833.0,73.51162050302452,1172.0,62.71887933779051,1138.0,1.5063869217023074,835.0,73.44794651384909,1198.0,61.891117478510026
"Anderson County, Texas",001,48,56575.0,58192.0,58262.0,57915.0,57772.0,58133.0,4667.0,4442.0,4029.0,3980.0,4210.0,4411.0,1558.0,2.753866548828987,1040.0,66.8686224489796,1399.0,55.420918367346935,-59.0,-0.10138850701126856,1605.0,48.86834555307619,1548.0,50.68536818616513,-129.0,-0.2214136143627088,1697.0,45.95283620140217,1548.0,50.7010834926705,218.0,0.3764137097470366,1285.0,59.121298949379174,1449.0,53.900031836994586,361.0,0.6248701793256206,1168.0,62.84622731614136,1409.0,55.17351162050302
"Andrew County, Missouri",003,29,16831.0,17073.0,17319.0,17328.0,17347.0,18023.0,902.0,821.0,815.0,828.0,868.0,1008.0,1192.0,7.082169805715655,1110.0,64.63647959183673,899.0,71.36479591836735,950.0,5.564341357699298,1029.0,67.22983742429072,794.0,74.72107108702582,704.0,4.064899821005841,1036.0,67.01720841300191,842.0,73.19949012109625,695.0,4.010849492151425,1008.0,67.94014645017509,728.0,76.85450493473415,676.0,3.8969274226090977,1006.0,68.00382043935052,676.0,78.51002865329512
"Andrews County, Texas",003,48,13295.0,14500.0,15554.0,16775.0,17215.0,18184.0,978.0,968.0,1112.0,1262.0,1295.0,1239.0,4889.0,36.7732230161715,680.0,78.34821428571429,49.0,98.46938775510205,3684.0,25.406896551724145,660.0,78.99266815428754,62.0,98.0554670066943,2630.0,16.908833740516904,698.0,77.78840025493945,108.0,96.5901848311026,1409.0,8.399403874813704,807.0,74.339382362305,294.0,90.6717605858007,969.0,5.628812082486201,890.0,71.69691181152498,442.0,85.95988538681948
"Androscoggin County, Maine",001,23,106765.0,107785.0,107634.0,107393.0,107376.0,110378.0,6822.0,6482.0,6398.0,6526.0,6542.0,6621.0,3613.0,3.3840678124853696,764.0,75.66964285714286,1316.0,58.067602040816325,2593.0,2.4057150809481787,757.0,75.90054191903091,1163.0,62.958240357029005,2744.0,2.549380307337823,675.0,78.52135117909496,1046.0,66.69853409815168,2985.0,2.7795107688582954,589.0,81.27984718242598,941.0,70.07322508755173,3002.0,2.7957830427655983,557.0,82.29863100923272,896.0,71.50588984399873
"Angelina County, Texas",005,48,82465.0,86033.0,87042.0,87748.0,87657.0,86584.0,5780.0,5515.0,5354.0,5482.0,5582.0,5519.0,4119.0,4.994846298429634,729.0,76.78571428571429,1121.0,64.28571428571429,551.0,0.6404519196122394,1151.0,63.34077143767931,1441.0,54.09627032196366,-458.0,-0.526182762344618,2195.0,30.082855321861057,1605.0,48.88463989802422,-1164.0,-1.32652596070566,2742.0,12.734797835084368,1868.0,40.56033110474371,-1073.0,-1.2240893482551307,2759.0,12.193568927093281,1915.0,39.06399235912129
"Anne Arundel County, Maryland",003,24,513711.0,532369.0,544426.0,555280.0,559737.0,584064.0,33353.0,36153.0,37646.0,38960.0,39175.0,38853.0,70353.0,13.695054223094317,98.0,96.90688775510205,452.0,85.6186224489796,51695.0,9.710370062869922,127.0,95.98342365317181,455.0,85.52757411539687,39638.0,7.280695631729572,134.0,95.76163161249204,497.0,84.19375398342893,28784.0,5.183691110790956,139.0,95.6064947468959,552.0,82.45781598217128,24327.0,4.34614828035309,144.0,95.44730977395733,593.0,81.15249920407514
"Anoka County, Minnesota",003,27,326489.0,329487.0,334027.0,338764.0,341249.0,360773.0,23018.0,21560.0,21431.0,21451.0,21418.0,22308.0,34284.0,10.50081319738183,227.0,92.79336734693877,624.0,80.13392857142857,31286.0,9.495367040277758,203.0,93.56072680905324,473.0,84.95377749442142,26746.0,8.007137147595845,193.0,93.88145315487571,443.0,85.91459528362014,22009.0,6.496853266580871,183.0,94.20566698503661,423.0,86.56478828398599,19524.0,5.721335447136844,182.0,94.23750397962432,438.0,86.08723336517032
"Anson County, North Carolina",007,37,25243.0,26788.0,26569.0,26135.0,25883.0,22388.0,1971.0,1747.0,1739.0,1735.0,1886.0,1559.0,-2855.0,-11.310066156954402,3007.0,4.145408163265306,2974.0,5.1977040816326525,-4400.0,-16.425265044049574,3073.0,2.0720433535224734,3082.0,1.7851450430347466,-4181.0,-15.736384508261503,3074.0,2.07138304652645,3088.0,1.6252390057361379,-3747.0,-14.337095848479054,3078.0,2.037567653613499,3090.0,1.6555237185609677,-3495.0,-13.503071514121235,3084.0,1.8465456860872334,3089.0,1.687360713148679
"Antelope County, Nebraska",003,31,6729.0,6697.0,6600.0,6486.0,6421.0,6310.0,182.0,317.0,303.0,305.0,293.0,310.0,-419.0,-6.226779610640509,2282.0,27.2640306122449,2676.0,14.700255102040815,-387.0,-5.778706883679263,2060.0,34.36404207841887,2530.0,19.381574752948676,-290.0,-4.3939393939393945,1971.0,37.22115997450606,2377.0,24.282982791587,-176.0,-2.7135368485969757,1853.0,41.03788602355938,2177.0,30.722699777141038,-111.0,-1.7287026942843786,1799.0,42.757083731295765,2037.0,35.17987901942057
"Antrim County, Michigan",009,26,24088.0,23787.0,23504.0,23267.0,23215.0,23427.0,1040.0,1073.0,957.0,925.0,912.0,1052.0,-661.0,-2.744104948522086,2464.0,21.460459183673468,2215.0,29.40051020408163,-360.0,-1.5134317063942526,2032.0,35.25661459993624,1806.0,42.46094995218361,-77.0,-0.3276038121170832,1622.0,48.34289356277884,1562.0,50.254939451880176,160.0,0.6876692310998411,1333.0,57.59312320916905,1368.0,56.47882839859917,212.0,0.9132026706870633,1297.0,58.73925501432665,1340.0,57.37026424705508
"Apache County, Arizona",001,04,69341.0,70906.0,71978.0,72124.0,72346.0,66473.0,3887.0,3801.0,4098.0,4336.0,4485.0,4452.0,-2868.0,-4.136081106416123,3008.0,4.113520408163265,2408.0,23.246173469387756,-4433.0,-6.25193918709277,3075.0,2.0082881734140896,2601.0,17.11826585910105,-5505.0,-7.648170274250465,3100.0,1.24282982791587,2806.0,10.611854684512428,-5651.0,-7.8351172979868045,3116.0,0.8277618592804838,2889.0,8.054759630690862,-5873.0,-8.117933265142508,3123.0,0.6049028971665075,2943.0,6.335561922954473
"Appanoose County, Iowa",007,19,12975.0,12926.0,12808.0,12669.0,12602.0,12310.0,758.0,674.0,662.0,682.0,695.0,606.0,-665.0,-5.125240847784196,2475.0,21.10969387755102,2546.0,18.845663265306122,-616.0,-4.765588735881165,2302.0,26.64966528530443,2362.0,24.737009882052917,-498.0,-3.8881948782011233,2233.0,28.87189292543021,2290.0,27.055449330783937,-359.0,-2.8336885310600635,2189.0,30.340655842088506,2207.0,29.76758993950971,-292.0,-2.317092524996034,2168.0,31.009232728430437,2177.0,30.722699777141038
"Appling County, Georgia",001,13,17871.0,18202.0,18354.0,18417.0,18410.0,18509.0,902.0,1127.0,1226.0,1045.0,1092.0,1135.0,638.0,3.5700296569861845,1323.0,57.84438775510205,1281.0,59.183673469387756,307.0,1.6866278430941684,1267.0,59.64297099139305,1270.0,59.547338221230476,155.0,0.8445025607497048,1337.0,57.4251115360102,1363.0,56.59655831739961,92.0,0.49953846989194695,1406.0,55.26902260426616,1417.0,54.91881566380133,99.0,0.5377512221618641,1429.0,54.5367717287488,1429.0,54.5367717287488
"Appomattox County, Virginia",011,51,14218.0,14820.0,15054.0,15208.0,15314.0,16039.0,788.0,905.0,899.0,900.0,906.0,926.0,1821.0,12.807708538472351,1000.0,68.14413265306123,504.0,83.96045918367348,1219.0,8.225371120107972,956.0,69.55690149824673,576.0,81.67038571883965,985.0,6.54311146539126,955.0,69.59847036328873,573.0,81.77182919056723,831.0,5.4642293529721275,953.0,69.6911811524992,518.0,83.54027379815345,725.0,4.7342301162335065,986.0,68.64056033110474,541.0,82.8080229226361
"Aransas County, Texas",007,48,24499.0,23243.0,23627.0,24292.0,24729.0,24149.0,837.0,999.0,1008.0,1118.0,1184.0,1155.0,-350.0,-1.4286297399893844,2221.0,29.209183673469386,2002.0,36.192602040816325,906.0,3.897947769220833,1040.0,66.8791839336946,956.0,69.55690149824673,522.0,2.209336775722681,1100.0,64.97769279796049,1112.0,64.59528362014022,-143.0,-0.58867116746254,1795.0,42.884431709646606,1681.0,46.51384909264566,-580.0,-2.345424400501439,2484.0,20.948742438713786,2186.0,30.43616682585164
"Arapahoe County, Colorado",005,08,544157.0,563508.0,585333.0,608310.0,617668.0,651621.0,39673.0,42174.0,43724.0,45202.0,45715.0,49944.0,107464.0,19.748712228272346,60.0,98.1186224489796,241.0,92.3469387755102,88113.0,15.636512702570338,56.0,98.24673254701945,210.0,93.3375836786739,66288.0,11.324835606398409,62.0,98.05608667941364,256.0,91.8738049713193,43311.0,7.119889530009371,77.0,97.58038841133397,381.0,87.90194205666985,33953.0,5.496966007628701,89.0,97.19834447628143,457.0,85.48233046800382
"Archer County, Texas",009,48,8936.0,9013.0,8853.0,8779.0,8750.0,8616.0,354.0,359.0,367.0,378.0,403.0,414.0,-320.0,-3.5810205908684,2183.0,30.42091836734694,2328.0,25.797193877551024,-397.0,-4.404748696327532,2073.0,33.94963340771437,2296.0,26.840930825629584,-237.0,-2.6770586241951833,1881.0,40.08922880815806,2066.0,34.193753983428934,-163.0,-1.8567034969814378,1837.0,41.54727793696275,1994.0,36.54886978669214,-134.0,-1.5314285714285725,1853.0,41.03788602355938,2009.0,36.071314867876474
"Archuleta County, Colorado",007,08,12225.0,12152.0,12109.0,12174.0,12355.0,13267.0,87.0,346.0,521.0,478.0,411.0,582.0,1042.0,8.523517382413083,1165.0,62.88265306122449,771.0,75.44642857142857,1115.0,9.175444371296916,981.0,68.75996174689195,493.0,84.31622569333759,1158.0,9.563134858369814,922.0,70.65009560229446,349.0,88.91013384321224,1093.0,8.978150156070308,886.0,71.82425978987584,243.0,92.29544730977396,912.0,7.381626871711866,916.0,70.8691499522445,290.0,90.79910856415154
"Arenac County, Michigan",011,26,16561.0,16226.0,15753.0,15424.0,15327.0,15009.0,893.0,771.0,718.0,688.0,704.0,746.0,-1552.0,-9.371414769639518,2820.0,10.108418367346939,2905.0,7.3979591836734695,-1217.0,-7.500308147417723,2666.0,15.046222505578577,2719.0,13.356710232706407,-744.0,-4.722909921919638,2441.0,22.24346717654557,2446.0,22.084130019120458,-415.0,-2.6906120331950167,2261.0,28.048392231773324,2173.0,30.850047755491882,-318.0,-2.0747700137013103,2199.0,30.022285896211397,2119.0,32.56924546322827
"Arkansas County, Arkansas",001,05,19385.0,19146.0,18957.0,18731.0,18569.0,17273.0,997.0,1025.0,1102.0,1074.0,1001.0,972.0,-2112.0,-10.89502192416817,2929.0,6.63265306122449,2962.0,5.580357142857143,-1873.0,-9.782722239632303,2855.0,9.021357985336309,2896.0,7.71437679311444,-1684.0,-8.883262119533686,2836.0,9.655831739961759,2896.0,7.743785850860421,-1458.0,-7.783887672841816,2828.0,9.99681630054123,2886.0,8.150270614453996,-1296.0,-6.979374225860302,2828.0,9.99681630054123,2867.0,8.755173511620502
"Arlington County, Virginia",013,51,206405.0,202999.0,214861.0,223945.0,226092.0,235764.0,32054.0,32140.0,33981.0,33786.0,32504.0,29217.0,29359.0,14.223977132336918,256.0,91.8686224489796,433.0,86.22448979591837,32765.0,16.140473598392102,194.0,93.84762511954096,197.0,93.75199234937838,20903.0,9.728615244274197,240.0,92.38368387507967,336.0,89.32441045251753,11819.0,5.277635133626557,303.0,90.3852276345113,541.0,82.8080229226361,9672.0,4.277904569821134,314.0,90.03502069404648,607.0,80.70678127984718
"Armstrong County, Pennsylvania",005,42,68806.0,69208.0,68614.0,67979.0,67512.0,65967.0,3394.0,3591.0,3536.0,3427.0,3498.0,3479.0,-2839.0,-4.126093654623142,3005.0,4.209183673469387,2406.0,23.309948979591837,-3241.0,-4.682984626054787,3019.0,3.793433216448836,2348.0,25.1832961428116,-2647.0,-3.857813274258892,2987.0,4.84384958572339,2283.0,27.278521351179098,-2012.0,-2.959737566013032,2953.0,6.017191977077363,2239.0,28.74880611270296,-1545.0,-2.2884820476359757,2893.0,7.927411652340019,2170.0,30.945558739255013
"Armstrong County, Texas",011,48,2014.0,1929.0,1773.0,1943.0,1913.0,1980.0,148.0,111.0,78.0,92.0,63.0,75.0,-34.0,-1.688182720953324,1845.0,41.19897959183674,2047.0,34.75765306122449,51.0,2.6438569206842955,1478.0,52.91679948995856,1122.0,64.26522154925087,207.0,11.675126903553302,1298.0,58.66794136392607,247.0,92.16061185468452,37.0,1.9042717447246504,1485.0,52.753900031837,1117.0,64.46991404011462,67.0,3.5023523261892286,1470.0,53.231454950652655,758.0,75.89939509710283
"Aroostook County, Maine",003,23,71974.0,72143.0,71230.0,70005.0,69405.0,67272.0,3460.0,3452.0,3438.0,3460.0,3433.0,3357.0,-4702.0,-6.532914663628531,3085.0,1.6581632653061225,2707.0,13.71173469387755,-4871.0,-6.751867818083523,3087.0,1.6257570927637872,2654.0,15.42875358622888,-3958.0,-5.556647479994381,3068.0,2.2625876354365837,2581.0,17.78202676864245,-2733.0,-3.904006856653097,3029.0,3.597580388411334,2433.0,22.57242916268704,-2133.0,-3.073265614869247,2994.0,4.711875198981216,2354.0,25.087551735116204
"Arthur County, Nebraska",005,31,364.0,448.0,507.0,448.0,437.0,472.0,16.0,21.0,24.0,21.0,13.0,6.0,108.0,29.670329670329675,1668.0,46.84311224489796,99.0,96.875,24.0,5.35714285714286,1508.0,51.96047178833281,817.0,73.98788651577941,-35.0,-6.903353057199213,1554.0,50.50987890376035,2736.0,12.84257488846399,24.0,5.35714285714286,1501.0,52.24450811843362,529.0,83.19006685768863,35.0,8.00915331807781,1517.0,51.73511620503024,246.0,92.19993632601083
